amateur,country_code,player_name,country,dg_id
0,USA,"Purdy, Ted",United States,5906
0,FIN,"Putkonen, Teemu Tapio",Finland,19404
0,USA,"Putnam, Andrew",United States,14704
0,USA,"Putnam, Michael",United States,10180
0,ENG,"Pyman, Iain",England,5609
0,USA,"Pyne, Casey",United States,26073
0,AUS,"Quayle, Anthony",Australia,18900
0,PHI,"Que, Angelo",Philippines,7438
0,SIN,"Quek, Quincy",Singapore,10557
0,FRA,"Quesne, Julien",France,9131
0,PHI,"Quiban, Justin",Philippines,15981
0,USA,"Quigley, Brett",United States,5101
0,USA,"Quinn, Fran",United States,3650
0,USA,"Quinones, Douglas",United States,23735
0,ESP,"Quiros, Alvaro",Spain,7886
0,USA,"Raber, Tyler",United States,22047
0,USA,"Rada, Patrick",United States,28326
0,AUS,"Radcliffe, Lloyd",Australia,27457
0,SUI,"Radoicic, Aleksandar",Montenegro,26298
1,IRL,"Rafferty, Caolan",Ireland,28342
0,ESP,"Rahm, Jon",Spain,19195
0,BAN,"Rahman, Siddikur",Bangladesh,13766
0,ENG,"Rai, Aaron",England,18554
0,IND,"Raj, Aman",India,19418
0,USA,"Ralston, Spencer",United States,27599
0,RSA,"Rama, Nikhil",South Africa,27758
0,USA,"Ramey, Chad",United States,19840
0,USA,"Ramey, Kyle",United States,25772
0,USA,"Ramirez, Caleb",United States,29917
0,COL,"Ramirez, Ivan Camilo",Colombia,16997
0,POR,"Ramos, Joao Francisco",Portugal,22814
0,SCO,"Ramsay, Richie",Scotland,11396
0,IND,"Randhawa, Jyoti",India,5771
0,USA,"Randolph, Jonathan",United States,14837
1,CAN,"Rank, Garrett",Canada,19946
0,AUS,"Rankin, Brett",Australia,11820
0,MAR,"Raouzi, Othman",Morocco,23080
0,USA,"Rasmussen, Rhett",United States,25083
0,FRA,"Ravetto, David",France,23416
0,NZL,"Rawson, Campbell",New Zealand,19412
0,USA,"Ray, Nolan",United States,28548
1,CZE,"Raza, Filip",Czech Republic,23663
0,USA,"Raza, Sulman",United States,25084
0,USA,"Reavie, Chez",United States,7961
0,USA,"Reband, Garett",United States,28433
0,RSA,"Rebula, Jovan",South Africa,22912
0,USA,"Redman, Doc",United States,24481
0,RSA,"Redman, Jake",South Africa,13705
0,USA,"Reed, Curtis",United States,19762
0,USA,"Reed, Patrick",United States,14838
0,USA,"Reed, Spencer",United States,27693
0,USA,"Reeves, Seth",United States,19643
0,USA,"Refioglu, Dalan",United States,19475
0,AUT,"Regner, Niklas",Austria,21674
1,NIR,"Reid, Michael",Ireland,28675
0,USA,"Reifers, Kyle",United States,11329
0,USA,"Reimers, Johann",United States,19476
0,USA,"Reinertson, Rylee",United States,23728
0,NOR,"Reitan, Kristoffer",Norway,21407
0,AUT,"Reiter, Bernhard",Austria,13090
0,USA,"Reiter, Charles",United States,24303
0,ARG,"Relancio, Manuel",Argentina,12012
0,USA,"Renner, Jim",United States,12475
0,CAN,"Renolds, Lindsay",Canada,14251
0,COL,"Restrepo, Pablo",Colombia,29170
1,NED,"Reuter, Benjamin",Netherlands,27146
0,ESP,"Rey, Alejandro Del",Spain,22259
0,USA,"Reynolds, Gabe",United States,14264
0,ENG,"Reynolds, Mark",England,9410
0,USA,"Rezentes, Zach",United States,16440
0,USA,"Ricard, Eric",United States,23598
0,IRL,"Rice, Tim",Ireland,7662
0,USA,"Richardson, Hunter",United States,26130
0,USA,"Richey, Brian",United States,16138
0,USA,"Ridings, Tag",United States,6840
1,USA,"Riedel, Matthew",United States,30892
0,USA,"Riley, Cameron",United States,30623
0,USA,"Riley, Davis",United States,19872
0,DOM,"Riley, George",Dominican Republic,15245
0,USA,"Riley, Quinn",United States,29637
0,MEX,"Rincón Gallardo, Pablo",Mexico,19103
0,RSA,"Ritchie, JC",South Africa,18174
0,GER,"Ritthammer, Bernard",Germany,12521
0,FRA,"Riu, Victor",France,12217
0,ARG,"Rivarola, Jaime Lopez",Argentina,17029
0,COL,"Rivas, Santiago",Colombia,15256
0,USA,"Roach, Wes",United States,15720
0,SCO,"Robb, Chris",Scotland,20297
0,unknown,"Robbins, Zach",unknown,10063176
1,WAL,"Roberts, Matt",Wales,28639
0,USA,"Robinson, Daniel",United States,27857
0,BAH,"Robinson, Devaughn",Bahamas,27430
0,ENG,"Robinson, James",England,12298
0,ENG,"Robinson, Liam",England,20026
0,ENG,"Robinson-Thompson, Brandon",England,24497
0,USA,"Robledo, Roman",United States,21900
0,BRA,"Rocha, Alexandre",Brazil,7441
0,ENG,"Rock, Robert",England,7895
0,USA,"Rodgers, Patrick",United States,16283
1,POR,"Rodrigues, Daniel",Portugal,27149
0,POR,"Rodrigues, Tiago",Portugal,13820
0,MEX,"Rodriguez, Jose de Jesus",Mexico,12855
1,BEL,"Roeland, Charles",Belgium,29462
0,SRI,"Rohana, Anura",Sri Lanka,7817
0,RSA,"Rohwer, Martin",South Africa,22169
0,USA,"Rollins, John",United States,6300
0,ITA,"Romano, Andrea",Italy,22789
0,ARG,"Romero, Andres",Argentina,7751
1,USA,"Romo, Tony",United States,24515
0,SWE,"Ronneblad, Hannes",Sweden,21939
0,WAL,"Rooke, Lee",Wales,14064
0,RSA,"Roos, Jake",South Africa,9879
0,ESP,"Ros, Pep Angles",Spain,19634
0,ENG,"Rose, Justin",England,6093
0,GER,"Rosenmuller, Thomas",Germany,22736
0,SWE,"Rosin, Rasmus",Sweden,26977
0,SCO,"Ross, Craig",Scotland,19906
0,USA,"Roth, Jeff",United States,2739
0,GER,"Rottluff, Max",Germany,19899
0,ESP,"Rousaud, Eduard",Spain,27722
0,USA,"Rousey, Nick",United States,14849
0,FRA,"Roussel, Robin",France,21507
0,RSA,"Rowe, Lyle",South Africa,11956
0,USA,"Rowell, Brian",United States,6083
0,USA,"Roy, Kevin",United States,18424
0,FRA,"Rozner, Antoine",France,18770
0,COL,"Rozo, Marcelo",Colombia,16591
0,MEX,"Rubio, Gonzalo",Mexico,22836
0,ENG,"Ruebotham, James",England,13239
0,AUS,"Ruffels, Ryan",Australia,17169
0,UGA,"Rugumayo, Ronald",Uganda,24521
0,MEX,"Ruiz, Alfredo",Mexico,24467
0,MEX,"Ruiz, Gerardo",Mexico,19079
0,USA,"Ruiz, Johnny",United States,19763
0,AUS,"Rumford, Brett",Australia,6255
0,SUI,"Rusch, Benjamin",Switzerland,13281
0,USA,"Russell, Casey",United States,23133
0,USA,"Russell, Jordan",United States,16606
0,ENG,"Rutherford, Jamie",England,18555
0,FIN,"Ruuska, Lauri",Finland,16409
0,USA,"Ryan, Matt",United States,18261
0,RSA,"Ryan, Tyrone",South Africa,15217
0,USA,"Ryder, Sam",United States,16715
0,KOR,"Ryu, Hyun-woo",Korea - Republic of,13928
0,ARG,"Saavedra, Sebastian",Argentina,11922
1,PUR,"Saavedra-Davila, Diego",Puerto Rico,30731
0,SVK,"Sabbatini, Rory",Slovakia,6283
0,FRA,"Saddier, Adrien",France,14792
1,MEX,"Safa, Jose Antonio",Mexico,28144
0,ENG,"Sagoo, Pavan",England,25331
0,SWE,"Sahlstrom, Christopher",Sweden,21343
0,RSA,"Saincic, Romano",South Africa,24645
0,ESP,"Sainz, Javier",Spain,24095
0,JPN,"Sakane, Michael",Japan,19059
0,THA,"Saksansin, Poom",Thailand,14951
0,ESP,"Salama, Juan",Spain,27211
0,FRA,"Sale, Julien-Alexandre",France,28465
0,USA,"Salinda, Isaiah",United States,27183
0,ESP,"Salva Montulet, Philip",Spain,30454
1,USA,"Salyers, Drew",United States,31122
0,USA,"Salzer, Christian",United States,29188
0,FIN,"Samooja, Kalle",Finland,14120
1,ESP,"Sanchez, Oscar",Spain,7232
0,SWE,"Sandborg, Jesper",Sweden,20454
0,SWE,"Sandelin, Jarmo",Sweden,5469
0,USA,"Sanders, David",United States,23743
0,USA,"Sanders, Kyle",United States,26014
0,IND,"Sandhu, Ajeetesh",India,13801
0,KEN,"Sandhu, Jaydeep Singh",Kenya,28133
0,IND,"Sandhu, Yuvraj Singh",India,23060
0,RSA,"Sandys, Omar",South Africa,2371
0,USA,"Sanger, Chris",United States,31028
0,DOM,"Santos, Julio",Dominican Republic,14456
0,POR,"Santos, Ricardo",Portugal,8816
0,ITA,"Saracino, Andrea",Italy,21013
0,USA,"Sargent, Billy Tom",United States,27697
1,USA,"Sargent, Gordon",United States,30814
0,MAS,"Sasidaran, M.",Malaysia,6453
0,JPN,"Sato, Taihei",Japan,14371
0,RSA,"Saulez, Matt",South Africa,22012
0,USA,"Saunders, Sam",United States,19765
0,USA,"Saunders, Sam",United States,11048
0,CAN,"Savoie, Joey",Canada,25289
0,USA,"Sawada, Jared",United States,18133
0,USA,"Saxon, Charlie",United States,21324
0,NED,"Saxton, Reinier",Netherlands,11564
0,ITA,"Scalise, Lorenzo Filipo",Italy,20846
0,USA,"Schaake, Alex",United States,25322
0,USA,"Schaake, Carson",United States,19936
0,USA,"Schachner, Michael",United States,11383
0,RSA,"Schaper, Jayden",South Africa,26991
0,USA,"Scharmann, Kelby",United States,26868
0,USA,"Schauffele, Xander",United States,19895
0,RSA,"Scheepers, Marthin",South Africa,24345
0,USA,"Scheffler, Scottie",United States,18417
0,USA,"Schembechler II, Richie",United States,22048
0,USA,"Schenk, Adam",United States,19477
0,RSA,"Schietekat, Neil",South Africa,11980
1,SUI,"Schliesing, Max",Switzerland,28761
0,USA,"Schmid, Jeff",United States,4992
0,GER,"Schmid, Matthias",Germany,20722
0,ENG,"Schmidt, Ben",England,27258
0,USA,"Schmidt, Connor",United States,30809
0,GER,"Schmitt, Max",Germany,23017
0,USA,"Schmitz, Ryan",United States,26749
0,USA,"Schmuhl, Jason",United States,13767
0,USA,"Schneider, Brad",United States,3703
0,USA,"Schneider, Cory",United States,12305
0,GER,"Schneider, Marcel",Germany,12522
0,USA,"Schnell, Brady",United States,12414
0,USA,"Schniederjans, Luke",United States,27803
0,USA,"Schniederjans, Ollie",United States,18662
0,AUS,"Schonewille, Andrew",Australia,18181
0,USA,"Schoolcraft, Michael",United States,19766
0,GER,"Schott, Frederik",Germany,27588
0,USA,"Schow, Mitchell",United States,28591
0,SUI,"Schuepbach, Loris",Switzerland,25574
0,GER,"Schultes, Georg",Germany,13963
1,USA,"Schultz, Cooper",United States,31250
0,USA,"Schutte, Jesse",United States,9659
0,GER,"Schutz, Yannick",Germany,25129
0,AUT,"Schwab, Matthias",Austria,15016
0,RSA,"Schwartzel, Charl",South Africa,7398
0,FRA,"Sciot-Siegrist, Robin",France,20131
0,AUS,"Scott, Adam",Australia,6430
0,USA,"Scott, Alex",United States,26999
1,SCO,"Scott, Calum",Scotland,30002
0,SCO,"Scott, Sandy",Scotland,23708
0,USA,"Scott, Steve",United States,5829
0,ENG,"Scowsill, Monty",England,28804
0,AUS,"Scrivener, Jason",Australia,12734
0,CAN,"Sear, Max",Canada,26872
0,MRI,"Seeneevassen, Vishnoo",Mauritius,21374
0,USA,"Seiffert, Chase",United States,17509
0,USA,"Seiple, Joshua",United States,27208
0,JPN,"Sekito, Naoki",Japan,19730
0,CAN,"Sekulic, Max",Canada,25137
0,JPN,"Semikawa, Taiga",Japan,19681
0,AUS,"Senden, John",Australia,5207
0,RSA,"Senekal, JJ",South Africa,15185
0,ENG,"Senior, Jack",England,15115
0,AUS,"Senior, Peter",Australia,520
0,KOR,"Seo, Yoseop",Korea - Republic of,20841
0,MAR,"Serghini, Faycal",Morocco,9304
0,MEX,"Serna Jr, Efren",Mexico,13209
0,MEX,"Serna, Oscar",Mexico,5972
0,MEX,"Serrano, Juan Carlos",Mexico,17245
0,FIJ,"Seruvatu, Anasa",Fiji,20979
0,IND,"Sethie, Harshjeet Singh",India,26141
1,USA,"Sewell, Chad",United States,31272
0,AUS,"Sexton-Finck, Vernon",Australia,10015
0,USA,"Shah, Manav",United States,21901
1,QAT,"Shahrani, Ali Abdullah Bishi Al",Qatar,15960
0,QAT,"Shahrani, Ali Abdullah Rahman Al",Qatar,22829
0,IND,"Sharma, Akshay",India,16085
0,IND,"Sharma, Kartik",India,24465
0,IND,"Sharma, Shubhankar",India,17081
0,USA,"Sharp, Brady",United States,25282
0,USA,"Sharpstene, Matt",United States,28470
0,NIR,"Sharvin, Cormac",Ireland,18915
0,USA,"Shattuck, Braden",United States,31027
0,USA,"Shaun, Corey",United States,24599
0,CHN,"She, Zihan",China,17983
0,USA,"Shelton, Robby",United States,18635
0,IND,"Sheoran, Dhruv",India,24466
0,USA,"Shepherd, Drew",United States,29544
0,ENG,"Shepherd, Laird",England,28617
0,ENG,"Sheridan - mills, Henry",England,23174
0,USA,"Shieh, Hayden",United States,26529
0,SCO,"Shields, Paul",Scotland,18682
0,JPN,"Shimizu, Taisei",Japan,20984
0,USA,"Shin, Micah Lauren",United States,18577
0,KOR,"Shin, Sanghun",Korea - Republic of,23719
0,CAN,"Shin, Yonggu",Canada,17618
0,USA,"Shindler, Conrad",United States,17274
0,ENG,"Shinkwin, Callum",England,18244
0,JPN,"Shiomi, Koki",Japan,17337
0,USA,"Shipp, Benjamin",United States,28549
0,USA,"Shirley, Trey",United States,23506
0,USA,"Shore, Davis",United States,28471
0,USA,"Short, Matthew",United States,26320
0,USA,"Shuman, Jake",United States,25041
0,USA,"Siegler, Ryan",United States,24462
0,GER,"Siem, Marcel",Germany,6950
0,USA,"Sigg, Greyson",United States,23482
0,DOM,"Silfa, Hiram",Dominican Republic,16888
0,CHI,"Silva, Gustavo",Chile,15907
0,POR,"Silva, Tomas",Portugal,14688
0,CAN,"Silverman, Ben",Canada,17381
0,USA,"Silvers, Mark",United States,14705
0,AUS,"Sim, Michael",Australia,7681
1,USA,"Simmons, Isaac",United States,31189
0,RSA,"Simon, Thabang",South Africa,7060
0,DEN,"Simonsen, Martin Leth",Denmark,16448
0,AUS,"Simpson, Alex",Australia,11815
0,RSA,"Simpson, Samuel",South Africa,27415
0,USA,"Simpson, Webb",United States,11049
0,USA,"Sims, Michael",United States,7625
0,USA,"Simsby, Trevor",United States,19363
0,KEN,"Simwa, Nelson",Kenya,17157
0,USA,"Sindelar, Jamie",United States,17856
1,IND,"Singh Ahlawat, Anant",India,26138
0,ENG,"Singh Brar, Jack",England,17696
0,IND,"Singh, Digvijay",India,6684
0,IND,"Singh, Gaurav Pratap",India,12886
0,IND,"Singh, Jeev Milkha",India,3831
0,FIJ,"Singh, Vijay",Fiji,653
1,IND,"Singh, Yuvraj",India,30701
0,AUS,"Sinnott, Todd",Australia,16918
0,USA,"Sisk, Cameron",United States,29037
0,SWE,"Sjoholm, Joel",Sweden,12485
1,UAE,"Skaik, Ahmed",United Arab Emirates,22711
1,BEL,"Skeet, James",Belgium,29463
0,USA,"Skinner, Sonny",United States,4549
0,ENG,"Skinns, David",England,10873
0,ENG,"Slattery, Lee",England,6866
0,CAN,"Sloan, Roger",Canada,14050
0,USA,"Slocum, Heath",United States,7170
0,ENG,"Sloman, Tom",England,24055
0,SIN,"Slorach, Mitchell",Singapore,14370
0,USA,"Sluman, Trevor",United States,24463
0,NZL,"Smail, David",New Zealand,4986
0,USA,"Smalley, Alex",United States,18474
0,RSA,"Smit, Combrinck",South Africa,23148
0,USA,"Smith, Ben",United States,30808
0,USA,"Smith, Byron",United States,9687
0,AUS,"Smith, Cameron",Australia,15856
0,BER,"Smith, Camiko",Bermuda,27966
0,USA,"Smith, Chris",United States,2079
1,ENG,"Smith, Harley",England,29434
0,RSA,"Smith, Jason",South Africa,19350
0,ENG,"Smith, Jordan",England,18586
0,USA,"Smith, Michael",United States,13819
0,USA,"Smith, Michael A",United States,24524
0,AUS,"Smith, Mitchell",Australia,20555
0,USA,"Smith, Shane",United States,19451
0,USA,"Smith, Stuart",United States,683
0,USA,"Smith, Ted",United States,12445
0,USA,"Smith, Zach",United States,27709
0,USA,"Smock, Brian",United States,7762
0,USA,"Smotherman, Austin",United States,22985
0,AUS,"Smylie, Elvis",Australia,24200
0,AUS,"Smyth, Travis",Australia,19232
0,USA,"Snedeker, Brandt",United States,8820
0,KEN,"Snow, Greg",Kenya,12067
0,USA,"Snyder, Blake",United States,18545
0,USA,"Snyder, Brent",United States,20461
0,RSA,"Snyman, Ian",South Africa,26000
0,SWE,"Soderberg, Sebastian",Sweden,18517
0,USA,"Solomon, David",United States,11025
0,USA,"Solomon, Jacob",United States,27710
0,USA,"Somers, John",United States,26134
0,AUS,"Sondjaja, Ruben",Australia,24289
0,CHN,"Song, Chao",China,16767
0,KOR,"Song, Younghan",Korea - Republic of,16160
0,USA,"Sonnier, Greg",United States,8764
0,USA,"Soosman, Spencer",United States,27855
0,FRA,"Sordet, Clement",France,17718
0,USA,"Sorenson, Jeff",United States,12344
0,SUI,"Sousa, Raphael De",Switzerland,8040
0,ENG,"Southgate, Matthew",England,15191
0,USA,"Sowards, Bob",United States,8084
0,RSA,"Spacey, Matthew",South Africa,19351
0,USA,"Spaun, J.J.",United States,17536
0,USA,"Speight, Josh",United States,8090
0,USA,"Speirs, Jesse",United States,15709
0,USA,"Spencer, Andy",United States,27761
0,USA,"Spieth, Jordan",United States,14636
1,USA,"Springer, Alex",United States,25007
0,USA,"Springer, Hayden",United States,21995
0,USA,"Squires, Austin",United States,27440
0,THA,"Srithong, Natipong",Thailand,8531
0,MAR,"Ssouadi, Ayoub",Morocco,21440
0,GER,"Staben, Benedict",Germany,19808
0,USA,"Stadler, Kevin",United States,7602
0,USA,"Staiano, Jake",United States,29171
0,FRA,"Stal, Gary",France,13262
0,USA,"Stallings Jr., Stephen",United States,25335
0,USA,"Stallings, Scott",United States,12359
0,FRA,"Stalter, Joel",France,17722
0,USA,"Stamey, Nathan",United States,13940
0,USA,"Stanger, Jimmy",United States,23048
0,USA,"Stankowski, Paul",United States,4051
0,USA,"Stanley, Kyle",United States,12069
0,USA,"Stanley, Preston",United States,21903
0,SWE,"Stark, Oscar",Sweden,18131
0,USA,"Steele, Brendan",United States,11019
0,USA,"Steelman, Ross",United States,31192
0,USA,"Stefani, Shawn",United States,14012
0,USA,"Steffen, Zach",United States,19937
0,USA,"Steger, Eric",United States,19479
0,USA,"Stegmaier, Brett",United States,11354
0,AUT,"Steiner, Johannes",Austria,11503
0,AUT,"Steinlechner, Maximilian",Austria,21677
0,SWE,"Stenson, Henrik",Sweden,5994
0,AUS,"Stephens, Adam",Australia,11814
0,USA,"Stephens, Andrew",United States,28618
0,AUS,"Stephenson, Damon",Australia,23149
0,USA,"Sterbinsky, Kyle",United States,31050
0,RSA,"Sterne, Richard",South Africa,7049
0,USA,"Stevens, Samuel",United States,25569
0,USA,"Stevens, Scott",United States,28254
0,SCO,"Stewart, Duncan",Scotland,12472
0,USA,"Stewart, Hunter",United States,18294
0,AUS,"Stewart, Tim",Australia,11845
0,AUS,"Stieger, Matt",Australia,14377
0,AUS,"Stojanovski, Peter",Australia,18029
0,AUS,"Stolz, Andre",Australia,5237
0,RSA,"Stone, Brandon",South Africa,15229
0,ENG,"Storm, Graeme",England,3323
0,ENG,"Stow, Ben",England,16401
0,USA,"Strafaci, Tyler",United States,24450
0,USA,"Straka, Sam",Austria,17510
0,AUT,"Straka, Sepp",Austria,17511
0,AUS,"Strange, Scott",Australia,7478
0,USA,"Streb, Robert",United States,14852
0,USA,"Streelman, Kevin",United States,8480
0,USA,"Stricker, Steve",United States,4818
0,USA,"Stringfellow, Daniel",United States,23484
0,USA,"Stroud, Chris",United States,9604
1,CZE,"Strycek, Krystof",Czech Republic,26714
0,RSA,"Strydom, Jean-Paul",South Africa,17138
0,RSA,"Strydom, Ockie",South Africa,13731
0,RSA,"Strydom, Tristen",South Africa,19353
0,USA,"Stuard, Brian",United States,13022
1,AUS,"Stubbs, Jasper",Australia,25964
1,SUI,"Sturdza, Maximilien",Switzerland,30166
0,SWE,"Sturehed, Henric",Sweden,20148
0,CHN,"Su, Dong",China,9745
0,USA,"Suber, Jackson",United States,29279
0,CZE,"Suchan, Daniel",Czech Republic,17522
0,USA,"Sucher, Zack",United States,14036
0,JPN,"Sugiyama, Tomoyasu",Japan,18016
0,IRL,"Sugrue, James",Ireland,23418
0,FIJ,"Suguturaga, Bill",Fiji,20980
0,USA,"Suh, Justin",United States,22050
0,ENG,"Sullivan, Andy",England,15326
0,USA,"Sullivan, Patrick",United States,11499
0,USA,"Sullivan, Ryan",United States,17276
0,USA,"Summerhays, Daniel",United States,12424
0,USA,"Summerhays, Joseph",United States,8192
1,USA,"Summerhays, Preston",United States,26746
0,ESP,"Suneson, Carl",Spain,4591
0,USA,"Suri, Julian",United States,18059
1,USA,"Surratt, Caleb",United States,30463
0,ENG,"Surry, Steve",England,9498
0,USA,"Sutton, Daniel",England,27659
0,CAN,"Sutton, Mitchell",Canada,18582
0,CAN,"Svensson, Adam",Canada,13997
0,SWE,"Svensson, Jesper",Sweden,26850
0,USA,"Svoboda, Andrew",United States,11274
0,USA,"Swafford, Hudson",United States,14706
0,BER,"Swan, Kim",Bermuda,10011563
0,RSA,"Swanepoel, Chris",South Africa,9810
0,USA,"Sweeney, Michael",United States,30936
0,SCO,"Syme, Connor",Scotland,22089
0,CAN,"Szirmak, Sebastian",Canada,15710
0,PHI,"Tabuena, Miguel",Philippines,15274
0,ITA,"Tadini, Alessandro",Italy,7001
0,JPN,"Takeyasu, Shunya",Japan,14663
0,USA,"Tallman, Chris",United States,26685
0,CHN,"Tang, Rongjian",China,18352
0,THA,"Tangkamolprasert, Pavit",Thailand,11958
0,USA,"Tanigawa, Ken",United States,10006693
0,JPN,"Tanihara, Hideto",Japan,7046
1,USA,"Tankersley, Cameron",United States,28271
0,THA,"Tannin, Kwanchai",Thailand,8512
0,ENG,"Tarren, Callum",England,20519
0,ESP,"Tarrio Ben, Santiago",Spain,20704
1,USA,"Taylor II, Troy",United States,31121
0,ENG,"Taylor, Ben",England,19948
1,USA,"Taylor, Blake",United States,25211
0,CAN,"Taylor, Nick",Canada,13126
0,USA,"Taylor, Vaughn",United States,6930
0,USA,"Teater, Josh",United States,8085
1,PAN,"Tejeira, Omar",Panama,17174
0,USA,"Termeer, Tayler",United States,23927
0,MEX,"Terrazas, Aaron",Mexico,17262
0,SVK,"Tetak, Tadeáš",Slovakia,27808
1,UAE,"Thabet, Saif",United Arab Emirates,22712
0,SRI,"Thangaraja, Nadaraja",Sri Lanka,18234
0,USA,"Thatcher, Roland",United States,7445
0,USA,"Theegala, Sahith",United States,23014
0,USA,"Thelen, Joel",United States,19770
1,BEL,"Theys, Louis",Belgium,29464
0,RSA,"Thimba, Toto",South Africa,11864
0,USA,"Thomas, Brooks",United States,28272
0,USA,"Thomas, Justin",United States,14139
0,RSA,"Thomas, Keagan",South Africa,26950
1,IND,"Thomas, Rayhan",India,21234
0,USA,"Thompson, Chris",United States,11983
0,USA,"Thompson, Curtis",United States,19395
0,USA,"Thompson, Davis",United States,27364
0,AUS,"Thompson, Jack",Australia,25502
0,USA,"Thompson, Kyle",United States,7617
0,USA,"Thompson, Michael",United States,12946
0,USA,"Thompson, Nicholas",United States,10889
0,ENG,"Thomson, Jonathan",England,22210
1,USA,"Thorbjornsen, Michael",United States,26649
1,ECU,"Thorin, Phillip",Ecuador,28533
0,USA,"Thornberry, Braden",United States,23502
0,IRL,"Thornton, Simon",Ireland,10107
0,ENG,"Thurloway, Thomas",England,26891
1,USA,"Tibbits, Spencer",United States,26650
1,CZE,"Tichy, Vaclav",Czech Republic,25531
0,USA,"Tidland, Chris",United States,5687
0,AUS,"Tighe, Lincoln",Australia,16980
0,ENG,"Tiley, Steven",England,9311
1,GER,"Tillmanns, Tim",Germany,26615
1,USA,"Timmins, David",United States,30079
0,DEN,"Tinning, Nicolai",Denmark,20256
0,CZE,"Tintera, Lukas",Czech Republic,14091
0,RSA,"Tipping, Ryan",South Africa,8425
0,USA,"Todd, Brendon",United States,12425
0,USA,"Todd, Jarin",United States,14821
0,JPN,"Tokimatsu, Ryuko",Japan,16648
0,MEX,"Toledo, Esteban",Mexico,710
0,GUA,"Toledo, José",Guatemala,8670
0,USA,"Tolladay, Michael",United States,21905
1,BEL,"Tollenaire, Jarno",Belgium,27067
0,USA,"Tomasulo, Peter",United States,9910
1,CZE,"Tomi, David",Czech Republic,28823
0,USA,"Toms, David",United States,4340
0,CHN,"Tong, ZhangWen",China,18620
0,NZL,"Toomey, Luke",New Zealand,17889
0,NED,"Toorop, Mike",Netherlands,25273
0,USA,"Torano, Tyler",United States,21327
0,MEX,"Torres, Luis Felipe",Mexico,24037
0,ARG,"Tosti, Alejandro",Argentina,17032
0,MAR,"Touhami, Yassine",Morocco,21273
0,ENG,"Towndrow, Sean",England,23956
0,AUS,"Townsend, Aaron",Australia,8415
0,USA,"Townsend, Gray",United States,26895
0,SWE,"Townsend, Hugo",Sweden,31165
0,USA,"Trace, Travis",United States,26602
0,USA,"Tracy, Ethan",United States,19552
0,USA,"Trahan, D.J.",United States,7236
0,FRA,"Trainer, Martin",United States,15634
0,VIE,"Tran, Michael",Vietnam,10787
0,USA,"Trasamar, Jon",United States,19480
1,CAN,"Travale, Johnny",Canada,29714
0,ENG,"Tree, Toby",England,19357
0,AUS,"Trent, Jack",Australia,27217
0,USA,"Trimble, Blake D.",United States,14274
0,USA,"Tringale, Cameron",United States,14013
0,USA,"Triplett, Sam",United States,26750
1,USA,"Trolio, Cohen",United States,28971
0,USA,"Trosper, Donnie",United States,27624
0,SCO,"Troup, Steven",Scotland,24397
0,USA,"Truslow, Austen",United States,18239
0,USA,"Tryon, Ty",United States,7166
0,USA,"Tsavoussis, Paul",United States,25917
0,FIJ,"Tuivuna, Tomasi",Fiji,20981
0,CHI,"Tullo, Mark",Chile,10872
0,ENG,"Turner, Ashton",England,22170
0,IRL,"Turner, Niall",Ireland,13984
0,USA,"Turnesa, Marc",United States,7627
0,USA,"Tuten, Shad",United States,22986
0,USA,"Tway, Kevin",United States,13127
0,ENG,"Twyman, George",England,21982
0,JPN,"Uetake, Yuta",Japan,24058
0,USA,"Uihlein, Peter",United States,11357
0,BEL,"Ulenaers, Kristof",Belgium,22004
0,USA,"Uresti, Omar",United States,5183
0,ESP,"Urriza Fuentes, Ignacio",Spain,25303
0,THA,"Uthaipas, Pannakorn",Thailand,13786
0,NED,"Vaart, Jurrian Van der",Netherlands,13489
0,ESP,"Vacarisas, Lucas",Spain,21285
0,GER,"Vahlenkamp, Timo",Germany,22508
0,FRA,"Vaillant, Tom",France,28157
0,SVK,"Valasek, Peter",Slovakia,18727
1,USA,"Valdes, Brendan",United States,31188
0,USA,"Valentine, Trey",United States,21328
0,FIN,"Valimaki, Sami",Finland,23816
1,RSA,"Van As, Merrick",South Africa,27416
0,RSA,"Van Aswegen, Tyrone",South Africa,9913
0,RSA,"Van Den Berg, Ulrich",South Africa,6155
0,RSA,"Van Den Bergh, Desne",South Africa,17203
0,RSA,"Van Den Heever, Divan",South Africa,8464
0,RSA,"Van Der Knaap, Andrew",South Africa,23150
0,RSA,"Van Der Merwe, Bennie",South Africa,11974
1,RSA,"Van Der Merwe, Janko",South Africa,30526
0,RSA,"Van Der Spuy, Rourke",South Africa,18827
1,NED,"Van Der Vight, Lars",Netherlands,28912
0,RSA,"Van Der Walt, Dawie",South Africa,9883
0,RSA,"Van Der Walt, Tjaart",South Africa,5937
0,NED,"Van Der Weele, Kiet",Netherlands,25603
0,BEL,"Van Doren, Yente",Belgium,19852
0,NED,"Van Driel, Darius",Netherlands,13374
0,USA,"Van Horne, Ashton",United States,22207
0,NED,"Van Meijel, Lars",Netherlands,17858
0,RSA,"Van Niekerk, Danie",South Africa,23151
0,USA,"Van Pelt, Bo",United States,6457
0,RSA,"Van Rooyen, Erik",South Africa,17550
0,USA,"Van Sickle, Mike",United States,14083
0,NED,"Van Tilburg, Nordin",Netherlands,24056
0,RSA,"Van Tonder, Daniel",South Africa,15193
0,NED,"Van Veen, Vince",Netherlands,18956
